Centroid LON,Centroid LAT
143.604099999999,-13.5427
143.8059,-13.4605
144.110099999999,-13.6572
143.686399999999,-14.0297
143.8222,-14.0135
145.237799999999,-14.3143999999999
145.235199999999,-14.329
145.277199999999,-14.3432999999999
145.3471,-14.3793
145.017599999999,-14.3638999999999
145.035,-14.3983
145.6902,-14.8119999999999
145.523599999999,-14.8244
145.5207,-14.8117
143.705199999999,-13.3798999999999
143.749799999999,-13.4168
143.9742,-13.3999
143.976,-13.4245
143.978,-14.0047
143.9353,-14.0523
143.9319,-14.0595
143.8589,-14.0637
143.9259,-14.0664
145.088799999999,-14.4094
145.322399999999,-14.4191
145.044,-14.4436
145.4104,-14.4448
145.618799999999,-14.8409
145.556999999999,-14.8829999999999
145.6904,-14.92
145.6817,-14.932
145.6901,-14.9504
145.6862,-14.9685
143.978199999999,-13.4397
143.6287,-13.4161
143.815499999999,-13.4232
143.688899999999,-13.4286999999999
143.706099999999,-13.4343
143.691599999999,-13.4368
143.6511,-13.4524
143.6254,-13.4537999999999
143.6215,-13.4667999999999
143.681099999999,-13.4751999999999
143.9139,-14.0778
143.9368,-14.1294
143.700799999999,-14.1381999999999
143.9331,-14.1785999999999
143.7742,-14.2205999999999
143.792399999999,-14.2257
143.7303,-14.2554
143.7799,-14.2889
145.480799999999,-14.4527
145.025299999999,-14.4731
145.2203,-14.4545999999999
145.536599999999,-14.4967
145.7021,-14.992
144.7037,-14.1232
144.6998,-14.1343
144.859399999999,-14.1937
143.929599999999,-14.0191
144.711299999999,-14.5572
145.4541,-14.9086
145.4642,-15.0038
143.7383,-13.4863
143.9958,-13.467
144.052899999999,-13.4774999999999
143.6553,-13.5425
144.1192,-13.9682999999999
144.2426,-14.0673999999999
144.3238,-14.0988
144.4849,-14.1037
144.4978,-14.1071
144.972199999999,-14.503
144.7653,-14.5025
145.4413,-15.0226
145.3793,-15.0934
145.263299999999,-15.0954999999999
145.2687,-15.0947
145.2641,-15.1008
143.791699999999,-13.5204
143.8504,-13.5525
144.002199999999,-14.1282999999999
144.3023,-14.1213
144.4841,-14.1426
144.485099999999,-14.1484
144.246,-14.1403
144.9154,-14.5058
144.8449,-14.5215999999999
144.973299999999,-14.5243
144.855999999999,-14.5395
144.9926,-14.5401
145.4225,-15.115
145.318099999999,-15.1384
145.247199999999,-15.1559
145.2682,-15.1588999999999
145.4961,-15.1659
145.3425,-15.2146
143.9221,-13.6407
143.7884,-13.683
143.8265,-13.6244999999999
143.9061,-13.6079
144.2534,-14.1517
144.2322,-14.1635
144.2193,-14.1739999999999
144.2166,-14.163
144.734299999999,-14.1743
144.246,-14.209
144.921699999999,-14.5408
144.9186,-14.5444
144.8699,-14.548
144.8502,-14.5508
144.9052,-14.5535
144.8888,-14.5624
144.9272,-14.5738
145.4314,-15.4138
145.417499999999,-15.4741
145.2898,-15.4777
145.2887,-15.4839
145.5111,-15.0061
145.5692,-15.0047999999999
145.695899999999,-15.034
145.7028,-15.0452999999999
145.679499999999,-15.0241
143.557199999999,-13.64
143.730099999999,-13.653
143.6912,-13.6697
143.817299999999,-13.7021999999999
143.5641,-13.7296999999999
143.6388,-13.7372
144.220599999999,-14.2162
144.268,-14.2218
144.3479,-14.2562
144.3564,-14.2712
144.7324,-14.0536999999999
144.6671,-14.089
144.5353,-14.0949
144.5771,-14.1012
144.9345,-14.6135
144.9231,-14.6407
144.951699999999,-14.6846
144.993699999999,-14.7119
144.9865,-14.7143999999999
144.952499999999,-14.7185
145.1584,-14.5073
145.466199999999,-14.5909
145.1781,-14.6602999999999
145.4683,-14.6145
145.532999999999,-15.0444999999999
145.569899999999,-15.0505999999999
145.517599999999,-15.0734999999999
145.7227,-15.0738
145.705199999999,-15.0748
145.6363,-15.098
145.6707,-15.0939999999999
143.836199999999,-13.7478
143.897799999999,-13.7535
143.9477,-13.7562
143.641099999999,-13.7719
144.525299999999,-14.1198999999999
144.6465,-14.1669
144.600699999999,-14.1598
145.4803,-14.6333
145.491099999999,-14.6518999999999
145.252199999999,-14.6546
145.569899999999,-15.1338
145.6968,-15.1373
145.7384,-15.1881
145.6209,-15.1976
143.5432,-13.7704
143.93,-13.83
143.961,-13.7613
143.979899999999,-13.7682
143.687099999999,-13.8463999999999
143.777999999999,-13.8446
144.2785,-14.1731
144.2528,-14.1933
144.2427,-14.1723
144.8,-14.1778999999999
144.538,-14.1837
144.891899999999,-14.2004
144.8526,-14.205
145.4471,-14.6574
145.466399999999,-14.6578
145.4502,-14.685
145.5558,-15.2064
145.7227,-15.2411999999999
145.5369,-15.2424
145.5872,-15.2507
145.7521,-15.2807
143.717999999999,-13.8652
143.937,-13.8666
143.638299999999,-13.8737999999999
143.644399999999,-13.882
143.6557,-13.9008
143.6013,-13.8851
143.892599999999,-13.9041999999999
143.678699999999,-13.9161
144.9283,-14.2121999999999
144.670199999999,-14.2037
144.9584,-14.2263
144.576899999999,-14.2325
145.472399999999,-14.6811
145.199999999999,-14.6689
148.934599999999,-20.3509999999999
148.9271,-20.3497999999999
148.962799999999,-20.3718
148.849899999999,-20.3252999999999
149.0821,-20.3008999999999
149.0994,-20.2809999999999
148.9291,-20.2988
148.920099999999,-20.2902999999999
148.846499999999,-20.3431
148.848,-20.3619999999999
149.1123,-20.2776
149.1057,-20.2622
148.8925,-20.0813999999999
148.974999999999,-20.0718999999999
148.8767,-20.0874999999999
148.9258,-20.2761999999999
148.945699999999,-20.2239
148.8509,-20.3743
148.8622,-20.3903
148.8606,-20.3534
149.0884,-20.3027
149.1201,-20.2691
148.6079,-20.0993999999999
148.951699999999,-20.2169999999999
148.9572,-20.18
148.9591,-20.1563
148.9684,-20.3276
148.980799999999,-20.3234999999999
148.874599999999,-20.3887
148.855799999999,-20.3249999999999
149.0881,-20.1402
149.094699999999,-20.3054999999999
148.572499999999,-20.1024999999999
148.6524,-20.1054999999999
148.9923,-20.3068999999999
149.0064,-20.3105
149.014299999999,-20.3159999999999
149.0318,-20.3070999999999
148.8874,-20.3755999999999
149.9966,-19.724
150.0421,-19.7161
150.0986,-19.7426999999999
150.168299999999,-19.8553
150.1694,-19.9101
150.1883,-19.8889999999999
150.2287,-19.8933
150.245499999999,-19.9107999999999
150.3942,-19.9231
148.2245,-19.2358
148.2414,-19.2328
148.2585,-19.1171
148.6644,-20.1092
148.9601,-20.3311999999999
148.8393,-20.2762999999999
148.827,-20.2778999999999
148.8338,-20.3707999999999
148.8607,-20.4139
148.542599999999,-19.0953
148.594699999999,-19.3802999999999
148.5952,-19.3229
148.6072,-19.3323
148.650299999999,-19.0716
148.6797,-19.1726999999999
148.7434,-19.3721999999999
148.747199999999,-19.2989999999999
148.760099999999,-19.3695999999999
148.9627,-19.2840999999999
149.021899999999,-19.3081
149.028899999999,-19.5268
148.714499999999,-20.1067
148.8315,-20.2624
148.8409,-20.2607
148.8518,-20.2668
149.0311,-19.1159
149.109399999999,-19.1365
149.117099999999,-19.26
149.1475,-19.3039999999999
149.166,-19.2453
149.172699999999,-19.6236999999999
149.2015,-19.5119
149.2029,-19.5207
149.2142,-19.2771
149.218799999999,-19.3257
148.5696,-20.1270999999999
148.6121,-20.1263
148.8492,-20.2825999999999
148.77,-20.2343
148.8459,-20.4308
148.8501,-20.4261
148.850599999999,-20.4265
148.938199999999,-20.4889
149.029,-20.1687
149.2289,-19.2865
149.239499999999,-19.5454
149.241,-19.5642999999999
149.245,-19.5399999999999
149.268599999999,-19.6578
149.2784,-19.2162
149.280399999999,-19.3503
148.6061,-20.1328
148.9472,-20.1223999999999
148.9342,-20.1586
148.9198,-20.1584
148.9023,-20.1519
148.8932,-20.1245
148.9102,-20.0777
148.7957,-20.2835
148.8016,-20.2876
149.039199999999,-20.1695999999999
149.032199999999,-20.1558999999999
149.287399999999,-19.4111
149.3512,-19.3943
149.3548,-19.2576
149.3796,-19.3328999999999
147.557199999999,-19.0224
148.925999999999,-20.0713
148.958499999999,-20.0648
148.9386,-20.0669
148.9572,-20.0841999999999
148.9562,-20.1040999999999
148.5798,-20.1458
148.801199999999,-20.2963999999999
149.007499999999,-20.1736
149.0093,-20.1747
149.1149,-20.1978
147.3701,-19.3510999999999
148.2535,-20.0227
148.274499999999,-20.0213
148.4516,-20.0220999999999
148.6074,-20.1470999999999
148.7089,-20.1841
148.757299999999,-20.2265
148.8211,-20.2296
148.791599999999,-20.2967
148.795999999999,-20.2989999999999
148.8466,-20.3047
149.0413,-20.2334
148.4696,-19.9939
148.4764,-19.9993
148.4764,-20.0034999999999
148.4751,-20.0186999999999
148.475599999999,-20.0267
148.475599999999,-20.0302
148.8304,-20.2488999999999
148.813999999999,-20.2536999999999
148.8099,-20.3027
148.7895,-20.3038999999999
148.9289,-20.3211
149.1425,-20.2273
149.160599999999,-20.2365999999999
148.475699999999,-20.0416999999999
148.8137,-20.2603
148.814699999999,-20.2565999999999
148.8154,-20.2532999999999
148.9117,-20.2422
148.7468,-20.2517999999999
148.9128,-20.2619
148.9177,-20.268
148.8606,-20.3358999999999
149.1421,-20.2336999999999
149.153799999999,-20.2403
148.2844,-20.0362
148.265899999999,-20.0713
148.474799999999,-20.0649
148.3375,-20.0764
148.301799999999,-20.0733999999999
148.9813,-20.1917
148.9935,-20.2227999999999
148.999599999999,-20.2375
149.0123,-20.2441999999999
148.9922,-20.3545
148.9974,-20.3572999999999
149.1737,-20.2482
148.2957,-20.0823
148.3085,-20.1088999999999
149.0558,-20.3015
149.0456,-20.3129999999999
149.041599999999,-20.3081
148.9661,-20.3442
148.962999999999,-20.3638
149.184599999999,-20.2548999999999
149.042,-20.2666
149.080099999999,-20.2622
149.0918,-20.2626999999999
148.6244,-20.0177
148.626499999999,-20.0222
148.9837,-20.3154
148.9556,-20.3145999999999
148.951899999999,-20.2938
148.949199999999,-20.3374999999999
148.9464,-20.3575
148.9488,-20.3644
149.0746,-20.276
149.072499999999,-20.2941
148.888,-20.0553999999999
148.5397,-20.0626
148.544299999999,-20.0597999999999
149.3365,-19.7489999999999
149.3676,-19.7606
149.3666,-19.7676
149.3715,-19.7685
149.3766,-19.7558
149.3775,-19.7548999999999
149.3776,-19.7563
149.3795,-19.7557
149.3998,-19.7596999999999
149.1989,-19.7193
149.477,-19.741
149.232599999999,-19.7619
150.3446,-19.9742999999999
150.239399999999,-19.9932
150.3223,-19.9043999999999
150.3495,-19.7931999999999
150.389299999999,-19.8112999999999
150.3698,-19.8596
150.356799999999,-19.8842
150.3633,-19.7966
150.3436,-19.8539999999999
149.4111,-19.4368
149.4189,-19.489
149.5187,-19.4802
147.526299999999,-18.7978999999999
147.645,-18.8225
148.016699999999,-18.7974999999999
147.976699999999,-18.824
147.883299999999,-18.8594
147.7439,-18.9035
148.8195,-19.1270999999999
148.5492,-19.2009
148.8708,-19.1463
148.9288,-19.166
148.593899999999,-19.1978
148.9599,-19.1904
148.8797,-19.1880999999999
148.6117,-19.2030999999999
148.903099999999,-19.2137999999999
149.185399999999,-19.7907
149.1183,-19.8040999999999
149.125599999999,-19.7527
149.0736,-19.8070999999999
149.425299999999,-19.8005
149.5877,-19.5156999999999
149.742999999999,-19.5303
149.5976,-19.5578
149.5258,-19.3905999999999
149.5384,-19.5354999999999
149.5523,-19.3389999999999
149.578499999999,-19.4209
149.647799999999,-19.7628999999999
149.6517,-19.4959999999999
149.6592,-19.7828
149.6681,-19.8111
149.6715,-19.5384999999999
147.6936,-18.8637
147.9505,-18.8996999999999
147.9206,-18.8947
147.8923,-18.9057
147.867999999999,-18.9055
147.896899999999,-18.9249
147.9093,-18.9388
147.6945,-18.9557
148.816399999999,-19.2099
148.6159,-19.2648
148.5507,-19.2598999999999
148.984199999999,-19.2755
148.6305,-19.3203999999999
148.6317,-19.3420999999999
149.6612,-19.5731
149.7083,-19.5851
149.568,-19.5812999999999
149.504799999999,-19.5882
149.6321,-19.6104999999999
149.669299999999,-19.6291
149.7698,-19.6029
149.7247,-19.6099
149.724799999999,-19.6245
149.6816,-19.9759999999999
149.685,-19.5638
149.7016,-19.5039
149.698399999999,-19.5446999999999
149.708599999999,-19.6595
149.754799999999,-19.715
149.762,-19.7915999999999
148.0328,-18.8164
148.128899999999,-18.8369
148.071,-18.8366
148.1646,-18.8570999999999
148.0787,-18.8542999999999
148.1506,-18.8732
148.1963,-18.8884
148.245299999999,-18.8926
148.253099999999,-18.9240999999999
148.318,-18.9333999999999
148.289099999999,-18.9549999999999
148.6346,-19.3591
148.6848,-19.3499
148.9899,-19.3432
148.726699999999,-19.3514
148.659899999999,-19.4228999999999
149.8496,-19.6159
149.878999999999,-19.6330999999999
149.7593,-19.6398
149.842999999999,-19.6416
149.7193,-19.6553
149.7542,-19.6644
149.5789,-19.6668999999999
149.6935,-19.6709999999999
149.7621,-19.7898999999999
149.763299999999,-19.7913999999999
149.766699999999,-19.7237
149.775499999999,-19.7279
149.797699999999,-19.5675999999999
149.8357,-19.9514999999999
149.8442,-19.9396999999999
149.871299999999,-19.6051
149.880599999999,-19.6217
149.9078,-19.6784
149.918299999999,-19.6511
149.9499,-19.6641
148.0525,-18.9718
148.3767,-18.9506
148.4267,-18.9756
147.512599999999,-18.6302999999999
147.4899,-18.6735
148.5454,-18.9252
148.484199999999,-18.9876
147.3903,-18.385
148.7759,-19.3747
148.717,-19.4546999999999
148.735,-19.5017999999999
148.7853,-19.4982
149.925999999999,-19.6679999999999
149.9524,-19.6583
149.6525,-19.6829
149.5259,-19.6819999999999
149.538299999999,-19.6915
149.7298,-19.6885
146.8711,-18.4828
147.015899999999,-18.2095999999999
147.384199999999,-18.2655999999999
147.1746,-18.3434999999999
147.0813,-18.3471
147.4173,-18.5478999999999
147.4417,-18.5511
147.4777,-18.5645999999999
147.5815,-18.425
147.807799999999,-18.4948
148.0992,-18.8255
148.1201,-18.7894
148.181099999999,-18.8204999999999
148.245299999999,-18.8484
148.2949,-18.8768999999999
148.7902,-19.4528
148.9986,-19.4106999999999
148.867799999999,-19.4029999999999
148.8562,-19.4380999999999
149.8015,-19.6979
149.9096,-19.6987999999999
149.9779,-19.6929
149.6112,-19.7122999999999
149.612799999999,-19.7204
149.6866,-19.7053
149.742799999999,-19.7085
149.7593,-19.7104
147.2054,-18.3612
147.2588,-18.3736999999999
147.4487,-18.4136999999999
147.139399999999,-18.4146
147.348899999999,-18.4222
147.0581,-18.4318999999999
147.0377,-18.5047999999999
148.3925,-18.8773
148.4429,-18.8934
148.483399999999,-18.9057
146.9695,-18.1568
146.9786,-18.146
146.3461,-18.9373
146.6276,-19.0226
148.824,-19.4804999999999
148.897899999999,-19.4912999999999
149.0198,-19.2047999999999
149.093999999999,-19.2266
149.0967,-19.2785
149.063799999999,-19.2832
149.766699999999,-19.7116
149.8076,-19.7166
149.9248,-19.7087
149.976,-19.7185999999999
149.708,-19.7247999999999
149.9609,-19.7364
149.7852,-19.7403
147.103399999999,-18.4929999999999
147.4001,-18.4788
147.5224,-18.4349999999999
146.4905,-18.5557
146.4879,-18.6021
146.6297,-19.0284
146.609399999999,-19.038
146.5867,-19.0345
146.5611,-19.0980999999999
146.880799999999,-19.1086999999999
149.243599999999,-19.3108
149.0427,-19.3263
149.187999999999,-19.3331
149.215,-19.3420999999999
149.1585,-19.3516
149.025499999999,-19.35
149.031399999999,-19.3710999999999
149.0971,-19.3592
149.114299999999,-19.3599
149.683899999999,-19.7406
149.616999999999,-19.7578999999999
149.729299999999,-19.7551999999999
149.6541,-19.7580999999999
149.6562,-19.7645
149.6594,-19.7659999999999
149.7252,-19.7684
149.6249,-19.7853999999999
149.7615,-19.7840999999999
146.495,-18.634
146.491,-18.6578
146.505599999999,-18.6390999999999
146.496199999999,-18.5912
146.330999999999,-18.6825
146.4336,-18.8123
146.562999999999,-18.6649999999999
146.8112,-19.1651999999999
146.850599999999,-19.1687
146.864499999999,-19.1548
146.881,-19.1215
146.882299999999,-19.117
146.8613,-19.111
149.071499999999,-19.3728
149.416,-19.3413
149.184699999999,-19.3692999999999
149.036499999999,-19.3949
149.450799999999,-19.4429
149.226499999999,-19.4590999999999
149.6951,-19.7899999999999
149.705,-19.8061
149.721399999999,-19.8033
149.616,-19.818
149.729899999999,-19.8386
146.5558,-18.675
146.5119,-18.6774999999999
146.5771,-18.7182999999999
146.8152,-19.116
146.8339,-19.1099
146.789999999999,-19.1208999999999
146.8349,-19.1851999999999
146.814699999999,-19.1977
146.793299999999,-19.2097
147.065599999999,-19.1794
149.1502,-19.4514
149.052899999999,-19.5006999999999
149.7764,-19.8264
149.8949,-19.8456
149.5997,-19.8592
149.581999999999,-19.8721
149.718799999999,-19.8798999999999
149.6989,-19.8953999999999
146.6097,-18.7665
146.6802,-18.7638
146.6917,-18.7513
146.6442,-18.7363
146.5994,-18.6947
146.583499999999,-18.6824
147.0628,-19.2464
147.0629,-19.2731999999999
147.9276,-19.0326999999999
147.6369,-19.1415
147.857599999999,-19.3614999999999
147.943,-19.3588999999999
149.1193,-19.5006999999999
149.6302,-19.4607999999999
147.759199999999,-19.727
147.895999999999,-19.8535
148.357599999999,-19.7255
149.825799999999,-19.9173
149.7795,-19.9405
149.7879,-19.9309
149.75,-19.9405
149.623799999999,-19.9653999999999
146.550099999999,-18.7689999999999
146.5204,-18.7734999999999
146.6661,-18.7771
146.535799999999,-18.7776
146.525499999999,-18.8293
147.8829,-19.4468
148.0966,-19.0206
148.341299999999,-19.0146
148.429,-19.0365
148.3042,-19.0473
148.1815,-19.0593
148.0774,-19.0705999999999
148.3634,-19.7288999999999
148.364499999999,-19.9868999999999
149.725699999999,-20.0098999999999
149.7571,-19.997
149.7324,-19.9764
150.007499999999,-19.7101
146.5378,-18.8427
146.6311,-18.9637999999999
146.6192,-18.9761999999999
146.6849,-18.9956
147.147799999999,-18.5097999999999
147.140199999999,-18.5472
148.2011,-19.0816
148.230999999999,-19.0775
148.2468,-19.0932
148.267,-19.0935999999999
148.2869,-19.0957
148.461099999999,-19.0831
148.322499999999,-19.0961
148.306299999999,-19.1043999999999
148.2999,-19.1951
148.979,-19.5237
148.881599999999,-19.5304
148.943199999999,-19.5385999999999
148.936,-19.5607
150.085399999999,-19.7559
150.1206,-19.7862
150.1523,-19.7979999999999
150.0976,-19.8139
147.4456,-18.4971
147.4024,-18.5281999999999
147.231799999999,-18.5465
147.1927,-18.5505999999999
147.498899999999,-18.5613999999999
147.053,-18.6311
147.298399999999,-18.6246
147.425999999999,-18.6252
148.3891,-19.1703
148.2974,-19.1478
148.345599999999,-19.1104999999999
148.383999999999,-19.1206999999999
148.9442,-19.5786
148.555499999999,-19.9954
149.221499999999,-19.5199
149.2307,-19.5314
149.002199999999,-19.5279999999999
150.0757,-19.823
150.1833,-19.8283999999999
150.1004,-19.8329999999999
150.220499999999,-19.8659
150.287399999999,-19.879
150.280399999999,-19.8658
150.2974,-19.8535
147.1031,-18.6902
147.2682,-18.7459999999999
147.5388,-18.4985
147.571499999999,-18.5763
147.841199999999,-18.5816
147.555499999999,-18.6055999999999
148.4721,-19.1352
148.1886,-19.1219
148.1806,-19.1313999999999
148.159899999999,-19.1828
148.0718,-19.1963
149.043399999999,-19.5386999999999
149.039199999999,-19.5559
149.271099999999,-19.5353999999999
149.3663,-19.5321
149.395299999999,-19.5329
149.387599999999,-19.5377
149.3897,-19.5158999999999
149.3912,-19.535
150.3051,-19.8707999999999
150.2492,-19.8887
150.293,-19.8934
150.1629,-19.9026999999999
150.199999999999,-19.9205
147.635099999999,-18.6083
147.5979,-18.6416
147.6148,-18.6583
147.565699999999,-18.6579
147.5633,-18.6678
147.716299999999,-18.6452999999999
147.857,-18.6937
148.1866,-19.1918
148.349799999999,-19.2786
148.080099999999,-19.2947999999999
149.3964,-19.5432999999999
149.397899999999,-19.5281999999999
149.375499999999,-19.5448999999999
149.353,-19.5474
149.4326,-19.5483
149.2474,-19.5781999999999
149.2373,-19.5885
149.4944,-19.5713
150.2714,-19.9111
150.313799999999,-19.9256999999999
150.331099999999,-19.9374
150.178699999999,-19.9425999999999
150.3347,-19.9449
150.3493,-19.9544
150.2075,-19.9561999999999
147.5428,-18.7221
147.8889,-18.7205
147.8416,-18.7314
147.708499999999,-18.7698
147.9453,-18.7516
147.933899999999,-18.7647
147.8735,-18.7741
148.4359,-19.3216
148.337899999999,-19.3669
148.0881,-19.3830999999999
148.563899999999,-19.0315
148.692,-19.0865
148.6885,-19.1123
148.9069,-19.1194999999999
149.4137,-19.5890999999999
149.418499999999,-19.6458
149.374699999999,-19.6961
149.1849,-19.6877
149.302699999999,-19.7503999999999
150.590399999999,-20.0532
150.6053,-20.1051
150.6122,-20.0229
150.612699999999,-20.1031
150.615399999999,-20.0784999999999
150.6216,-20.1055999999999
150.6336,-20.1096
150.6439,-20.0733
150.6448,-20.0916
150.6627,-20.1433
150.6763,-20.1552
150.682199999999,-20.1411
149.8838,-21.4654999999999
149.6643,-21.4713999999999
149.9247,-21.4761999999999
149.9113,-21.4816
150.9547,-20.7666
150.9075,-20.7686999999999
150.8966,-20.7796999999999
150.8141,-20.7983
150.8934,-20.8063
150.9862,-20.864
150.953599999999,-20.8865
150.623099999999,-20.9045999999999
151.003199999999,-20.8321
152.180399999999,-20.9229999999999
152.2122,-20.9163
152.2228,-20.9206
152.229,-20.9410999999999
152.2347,-20.9222
152.246299999999,-20.9251
152.2585,-20.9331999999999
152.3271,-20.9644
148.5447,-20.0747
148.553699999999,-20.0719999999999
148.5557,-20.094
148.6673,-20.2089
149.9205,-21.4895
149.893499999999,-21.4941999999999
149.9297,-21.4953
149.9136,-21.4991999999999
150.535,-20.9412999999999
150.5291,-20.9834
150.5213,-21.0112999999999
150.658999999999,-20.952
150.917599999999,-20.9644
150.5147,-20.1842
150.556199999999,-20.3598
150.5599,-20.3249
150.563099999999,-20.3203
150.577,-20.4429
150.585299999999,-20.2107999999999
150.589699999999,-20.4493
150.594799999999,-20.3775
150.602,-20.5871999999999
148.6746,-20.1846
148.773699999999,-20.2532999999999
148.7893,-20.2752
150.081799999999,-21.0258
150.2562,-21.0655
150.2389,-21.1151
150.5088,-21.0513
150.4562,-21.0781999999999
150.951899999999,-20.9728999999999
151.015199999999,-20.5391
151.087099999999,-20.5307
151.001299999999,-20.6191999999999
151.0317,-20.64
151.0438,-20.6557999999999
151.013399999999,-20.6788999999999
150.9966,-20.6947
151.0363,-20.6851999999999
151.074299999999,-20.6695999999999
150.6062,-20.2722
150.6086,-20.3274
150.6302,-20.442
150.631499999999,-20.3725999999999
150.6326,-20.3806
150.6353,-20.2692
150.6361,-20.3775
150.6374,-20.2386
150.651299999999,-20.5004999999999
150.6774,-20.4715999999999
150.678599999999,-20.481
148.7974,-20.2773
148.8193,-20.3416
148.9018,-20.478
148.9059,-20.5046
150.423599999999,-21.0568999999999
150.49,-21.041
150.481799999999,-21.1228
150.3092,-21.4675
151.0886,-20.6933
151.0628,-20.6911999999999
151.111999999999,-20.7161
151.152899999999,-20.7182999999999
151.1511,-20.7334999999999
151.0182,-20.7449
150.9949,-20.7027
151.0415,-20.7184999999999
151.0482,-20.7245999999999
150.6809,-20.2459999999999
150.69,-20.4802
150.6929,-20.4693
150.699999999999,-20.1798
150.7072,-20.4667999999999
150.715599999999,-20.5283
150.7199,-20.4694
150.7221,-20.6263
150.724099999999,-20.2290999999999
148.9173,-20.5351
148.9335,-20.3204999999999
149.9829,-20.3063
150.1251,-20.5689999999999
150.241899999999,-20.5154999999999
150.3811,-20.5340999999999
151.0684,-20.8072
151.0576,-20.8819
151.0876,-20.8061
151.1979,-20.7654999999999
151.197399999999,-20.7772
151.160599999999,-20.8002
151.0025,-20.8165
150.7323,-20.2186999999999
150.7328,-20.4648
150.736999999999,-20.4247
150.7375,-20.2262999999999
150.737699999999,-20.4325
150.746399999999,-20.3547
150.7474,-20.4142
150.7554,-20.4432
150.7607,-20.4205
150.7641,-20.4025
149.0686,-20.2856999999999
150.382299999999,-20.5991
150.4344,-20.6031
150.3888,-20.6465
151.186399999999,-20.8687
151.228399999999,-20.8427
151.247199999999,-20.8684
151.2383,-20.9289999999999
150.7673,-20.1602
150.7697,-20.404
150.77,-20.2029
150.772799999999,-20.7009
150.7782,-20.4564999999999
150.7799,-20.7052
150.7799,-20.5759
150.451699999999,-20.6472
150.4516,-20.6841
150.4512,-20.6759999999999
150.446599999999,-20.6846999999999
150.449,-20.6893999999999
150.4567,-20.6895999999999
150.461099999999,-20.6906
151.191599999999,-20.9011999999999
151.043399999999,-20.9148999999999
151.3343,-20.8398
151.3068,-20.8835
151.2109,-20.9315
151.205999999999,-20.8948
151.3249,-20.9422999999999
150.7828,-20.414
150.7971,-20.2037
150.798399999999,-20.5605
150.8035,-20.3006999999999
150.842,-20.5906999999999
150.8425,-20.2478
150.851599999999,-20.2631
150.875599999999,-20.5934999999999
150.879099999999,-20.5837
148.9648,-20.3675999999999
148.9632,-20.3691999999999
148.8914,-20.4849999999999
150.4658,-20.6341
150.231799999999,-20.6808
150.286499999999,-20.6541999999999
150.186399999999,-20.7007
150.415799999999,-20.6826
151.183799999999,-20.9604
151.2469,-20.9697
151.355999999999,-20.9592999999999
151.344799999999,-21.0116
151.3382,-20.9842
151.395999999999,-20.9712
151.302799999999,-20.9852999999999
150.877299999999,-20.3023999999999
150.8906,-20.6482999999999
150.8924,-20.6269999999999
150.892599999999,-20.6337
150.894499999999,-20.4373
150.894399999999,-20.5723999999999
150.8985,-20.6404
149.9417,-20.0498
149.3038,-21.0543
149.2435,-21.0972
149.2911,-21.1256999999999
150.4677,-20.7173
150.484399999999,-20.7814
150.453399999999,-20.8039999999999
150.3752,-20.8218999999999
151.4796,-20.9899999999999
151.9677,-20.8881
152.18,-20.93
152.072499999999,-20.9445
152.252,-20.9628
152.2835,-20.9723
150.899499999999,-20.6641
150.899599999999,-20.6573999999999
150.901999999999,-20.6497999999999
150.908899999999,-20.6863999999999
150.910599999999,-20.6483999999999
150.9139,-20.6437999999999
150.9282,-20.8319
150.9335,-20.369
150.9485,-20.4429
149.2912,-21.1358
149.2886,-21.1450999999999
149.2961,-21.1543999999999
149.316499999999,-21.1602999999999
149.286499999999,-21.1625
149.310599999999,-21.1713999999999
149.245,-21.1331999999999
149.239499999999,-21.1607999999999
150.3786,-20.8586999999999
150.0325,-20.9093
150.080099999999,-20.9621
152.395999999999,-20.9906
152.0645,-20.9854999999999
152.0859,-20.9925
152.1103,-21.0019999999999
150.4059,-20.0148
150.1463,-20.2442999999999
150.9537,-20.3909999999999
150.97,-20.4145
150.980999999999,-20.7993999999999
150.9875,-20.4354
151.0145,-20.8138
151.021899999999,-20.4725
151.034899999999,-20.5553999999999
151.0372,-20.4850999999999
151.0515,-20.4971
151.068,-20.8678999999999
149.2654,-21.1737
149.2682,-21.2673999999999
149.287,-21.2749999999999
149.301899999999,-21.2930999999999
149.3255,-21.3284999999999
149.318999999999,-21.3721
149.3331,-21.413
150.711099999999,-20.5137
150.8617,-20.5123
150.801799999999,-20.5222
150.7585,-20.5280999999999
150.5624,-20.5648
150.5762,-20.5408
150.592199999999,-20.5673999999999
150.754099999999,-20.5479999999999
150.723199999999,-20.5634
150.7733,-20.5666
148.695699999999,-20.2666
149.007,-20.4060999999999
149.116199999999,-20.5980999999999
151.072599999999,-20.8607
151.0752,-20.8062
151.1056,-20.8198
151.105999999999,-20.7022
151.12,-20.5581999999999
150.613,-20.9843
150.724999999999,-20.9818
151.2058,-20.8418999999999
151.221499999999,-20.9463
151.250699999999,-20.9459
151.2629,-20.9435
149.3372,-21.4296
149.4918,-21.4235
149.4583,-21.4547999999999
149.494,-21.4679
149.3914,-21.4749
149.3959,-21.4974999999999
149.9002,-21.015
150.822399999999,-20.5643999999999
150.8385,-20.5686
150.9984,-20.5542
150.7459,-20.5742
150.8648,-20.5845999999999
150.7665,-20.5963999999999
148.9394,-20.3345999999999
151.5072,-20.8682
