1,1,1,4432
1,1,2,4432
1,1,3,4432
1,1,4,4432
1,1,5,4432
1,1,6,4432
1,1,7,4432
1,1,8,4432.1
1,1,9,4432.1
1,1,10,4432
1,1,11,4432
1,1,12,4432
1,1,13,4432.1
1,1,14,4432.1
1,1,15,4432
1,1,16,4432.1
1,1,17,4432
1,1,18,4432
1,1,19,4432
1,1,20,4432.1
1,1,21,4432
1,1,22,4432.1
1,1,23,4432.1
1,1,24,4432
1,1,25,4432
1,1,26,4432
1,1,27,4432
1,1,28,4432
1,1,29,4432.1
1,1,30,4432.1
1,1,31,4432.1
1,1,32,4432
1,1,33,4432.1
1,1,34,4432
1,1,35,4432
1,1,36,4432
1,1,37,4432.1
1,1,38,4432.1
1,1,39,4432
1,1,40,4432
1,1,41,4432.1
1,1,42,4432
1,1,43,4432
1,1,44,4432.1
1,1,45,4432
1,1,46,4432
1,1,47,4432.1
1,1,48,4432
1,1,49,4432
1,1,50,4432.1
1,1,51,4432.1
1,1,52,4432
1,1,53,4432
1,1,54,4432.1
1,1,55,4432
1,1,56,4432
1,1,57,4432
1,1,58,4432
1,1,59,4432
1,1,60,4432.1
1,1,61,4432.1
1,1,62,4432
1,1,63,4432
1,1,64,4432
1,1,65,4432
1,1,66,4432.1
1,1,67,4432
1,1,68,4432.1
1,1,69,4432
1,1,70,4432.1
1,1,71,4432
1,1,72,4432
1,1,73,4432
1,1,74,4432.1
1,1,75,4432
1,1,76,4432.1
1,1,77,4432
1,1,78,4432
1,1,79,4432.1
1,1,80,4432
1,1,81,4432
1,1,82,4432
1,1,83,4432.1
1,1,84,4432.1
1,1,85,4432
1,1,86,4432
1,1,87,4432.1
1,1,88,4432
1,1,89,4432.1
1,1,90,4432.1
1,1,91,4432.1
1,1,92,4432.1
1,1,93,4432
1,1,94,4432.1
1,1,95,4432.1
1,1,96,4432.1
1,1,97,4432
1,1,98,4432.1
1,1,99,4432
1,1,100,4432
1,2,1,4602.3
1,2,2,4617.5
1,2,3,4647.8
1,2,4,4663.8
1,2,5,4564.1
1,2,6,4580.4
1,2,7,4582.2
1,2,8,4583.4
1,2,9,4616.2
1,2,10,4628.8
1,2,11,4653.6
1,2,12,4610.7
1,2,13,4606.7
1,2,14,4589
1,2,15,4648
1,2,16,4658.3
1,2,17,4630.2
1,2,18,4585.3
1,2,19,4594.4
1,2,20,4627.4
1,2,21,4585.3
1,2,22,4580.4
1,2,23,4620.4
1,2,24,4578.7
1,2,25,4630.3
1,2,26,4625.6
1,2,27,4644.4
1,2,28,4629.9
1,2,29,4567.2
1,2,30,4618.9
1,2,31,4631.4
1,2,32,4607.7
1,2,33,4615
1,2,34,4608.1
1,2,35,4623.6
1,2,36,4584.4
1,2,37,4604.3
1,2,38,4625.4
1,2,39,4570.4
1,2,40,4635
1,2,41,4606.5
1,2,42,4577.1
1,2,43,4627.2
1,2,44,4645.3
1,2,45,4642.8
1,2,46,4596.4
1,2,47,4674.2
1,2,48,4647.4
1,2,49,4604.4
1,2,50,4674.4
1,2,51,4648.7
1,2,52,4640.6
1,2,53,4652.8
1,2,54,4616.3
1,2,55,4632.5
1,2,56,4621.4
1,2,57,4596.7
1,2,58,4587
1,2,59,4625.5
1,2,60,4652.3
1,2,61,4609.1
1,2,62,4612.7
1,2,63,4610.7
1,2,64,4586.9
1,2,65,4684.8
1,2,66,4567.8
1,2,67,4610.4
1,2,68,4628.8
1,2,69,4591.8
1,2,70,4563.3
1,2,71,4620.5
1,2,72,4671.8
1,2,73,4620.5
1,2,74,4656.3
1,2,75,4600.8
1,2,76,4583.9
1,2,77,4666.8
1,2,78,4569
1,2,79,4619.6
1,2,80,4621.3
1,2,81,4613.8
1,2,82,4634.1
1,2,83,4631.1
1,2,84,4623
1,2,85,4710.5
1,2,86,4570.7
1,2,87,4589.8
1,2,88,4561
1,2,89,4601.5
1,2,90,4605.7
1,2,91,4584.7
1,2,92,4649.2
1,2,93,4620
1,2,94,4622
1,2,95,4622.7
1,2,96,4589.2
1,2,97,4621.2
1,2,98,4620.8
1,2,99,4652.4
